index,sourcetype,"_time",count
aix,"aix:stream","2022-06-25T03:00:00.000-0400",10877700
aix,"aix:stream","2022-06-25T03:30:00.000-0400",8152345
aix,"aix:stream","2022-06-25T04:00:00.000-0400",14542689
aix,"aix:stream","2022-06-25T04:30:00.000-0400",11431617
aix,"aix:stream","2022-06-25T05:00:00.000-0400",8890249
aix,"aix:stream","2022-06-25T05:30:00.000-0400",4374729
aix,"aix:stream","2022-06-25T06:00:00.000-0400",4141968
aix,"aix:stream","2022-06-25T06:30:00.000-0400",3412553
aix,"aix:stream","2022-06-25T07:00:00.000-0400",3894807
aix,"aix:stream","2022-06-25T07:30:00.000-0400",6015505
aix,"aix:stream","2022-06-25T08:00:00.000-0400",4377410
aix,"aix:stream","2022-06-25T08:30:00.000-0400",3737009
aix,"aix:stream","2022-06-25T09:00:00.000-0400",3760549
aix,"aix:stream","2022-06-25T09:30:00.000-0400",5327876
aix,"aix:stream","2022-06-25T10:00:00.000-0400",4978887
aix,"aix:stream","2022-06-25T10:30:00.000-0400",3634770
aix,"aix:stream","2022-06-25T11:00:00.000-0400",4412590
aix,"aix:stream","2022-06-25T11:30:00.000-0400",2387505
aix,"aix:stream","2022-06-25T12:00:00.000-0400",2467658
aix,"aix:stream","2022-06-25T12:30:00.000-0400",2388620
aix,"aix:stream","2022-06-25T13:00:00.000-0400",2480537
aix,"aix:stream","2022-06-25T13:30:00.000-0400",2521744
aix,"aix:stream","2022-06-25T14:00:00.000-0400",2841083
aix,"aix:stream","2022-06-25T14:30:00.000-0400",2478924
aix,"aix:stream","2022-06-25T15:00:00.000-0400",2515277
aix,"aix:stream","2022-06-25T15:30:00.000-0400",2391644
aix,"aix:stream","2022-06-25T16:00:00.000-0400",2552505
aix,"aix:stream","2022-06-25T16:30:00.000-0400",2573642
aix,"aix:stream","2022-06-25T17:00:00.000-0400",4668241
aix,"aix:stream","2022-06-25T17:30:00.000-0400",2545636
aix,"aix:stream","2022-06-25T18:00:00.000-0400",2621168
aix,"aix:stream","2022-06-25T18:30:00.000-0400",2421940
aix,"aix:stream","2022-06-25T19:00:00.000-0400",2593279
aix,"aix:stream","2022-06-25T19:30:00.000-0400",2424285
aix,"aix:stream","2022-06-25T20:00:00.000-0400",2618346
aix,"aix:stream","2022-06-25T20:30:00.000-0400",2406359
aix,"aix:stream","2022-06-25T21:00:00.000-0400",3751835
aix,"aix:stream","2022-06-25T21:30:00.000-0400",2460379
aix,"aix:stream","2022-06-25T22:00:00.000-0400",2718276
aix,"aix:stream","2022-06-25T22:30:00.000-0400",2334962
aix,"aix:stream","2022-06-25T23:00:00.000-0400",2819320
aix,"aix:stream","2022-06-25T23:30:00.000-0400",2385702
aix,"aix:stream","2022-06-26T00:00:00.000-0400",11859552
aix,"aix:stream","2022-06-26T00:30:00.000-0400",14018620
aix,"aix:stream","2022-06-26T01:00:00.000-0400",3118276
aix,"aix:stream","2022-06-26T01:30:00.000-0400",2380778
aix,"aix:stream","2022-06-26T02:00:00.000-0400",2421640
aix,"aix:stream","2022-06-26T02:30:00.000-0400",2657199
aix,"aix:stream","2022-06-26T03:00:00.000-0400",7254269
aix,"aix:stream","2022-06-26T03:30:00.000-0400",3867631
aix,"aix:stream","2022-06-26T04:00:00.000-0400",7599488
aix,"aix:stream","2022-06-26T04:30:00.000-0400",6672776
aix,"aix:stream","2022-06-26T05:00:00.000-0400",4095128
aix,"aix:stream","2022-06-26T05:30:00.000-0400",2617451
aix,"aix:stream","2022-06-26T06:00:00.000-0400",2536967
aix,"aix:stream","2022-06-26T06:30:00.000-0400",2423734
aix,"aix:stream","2022-06-26T07:00:00.000-0400",2440920
aix,"aix:stream","2022-06-26T07:30:00.000-0400",2387213
aix,"aix:stream","2022-06-26T08:00:00.000-0400",2448625
aix,"aix:stream","2022-06-26T08:30:00.000-0400",2422622
aix,"aix:stream","2022-06-26T09:00:00.000-0400",2501577
aix,"aix:stream","2022-06-26T09:30:00.000-0400",2673955
aix,"aix:stream","2022-06-26T10:00:00.000-0400",37311198
aix,"aix:stream","2022-06-26T10:30:00.000-0400",12647972
aix,"aix:stream","2022-06-26T11:00:00.000-0400",2904292
aix,"aix:stream","2022-06-26T11:30:00.000-0400",2414941
aix,"aix:stream","2022-06-26T12:00:00.000-0400",2522615
aix,"aix:stream","2022-06-26T12:30:00.000-0400",2535980
aix,"aix:stream","2022-06-26T13:00:00.000-0400",2607596
aix,"aix:stream","2022-06-26T13:30:00.000-0400",2540003
aix,"aix:stream","2022-06-26T14:00:00.000-0400",2615323
aix,"aix:stream","2022-06-26T14:30:00.000-0400",2816692
aix,"aix:stream","2022-06-26T15:00:00.000-0400",2479665
aix,"aix:stream","2022-06-26T15:30:00.000-0400",2433056
aix,"aix:stream","2022-06-26T16:00:00.000-0400",2557011
aix,"aix:stream","2022-06-26T16:30:00.000-0400",2681119
aix,"aix:stream","2022-06-26T17:00:00.000-0400",4645861
aix,"aix:stream","2022-06-26T17:30:00.000-0400",2391067
aix,"aix:stream","2022-06-26T18:00:00.000-0400",2511791
aix,"aix:stream","2022-06-26T18:30:00.000-0400",2390923
aix,"aix:stream","2022-06-26T19:00:00.000-0400",2578368
aix,"aix:stream","2022-06-26T19:30:00.000-0400",2378739
aix,"aix:stream","2022-06-26T20:00:00.000-0400",3147264
